date;time;station;component_1;component_2;component_3;component_4;component_5;component_6;component_7;component_8;component_9
2026-04-10;12:00;EST-03;31,63;45,88;41,41;54,73;;0,899;2,75;3,25;166
2026-04-10;13:00;EST-03;36,44;60,07;40,75;59,78;39,7;1,32;4,73;2,58;110,9
2026-04-10;14:00;EST-03;36,68;54,99;51,86;87,33;49,84;1,183;6,09;2,38;290,9
2026-04-10;15:00;EST-03;40,99;62,2;46,76;65,41;51,88;1,038;2,7;3,89;118,8
2026-04-10;16:00;EST-03;40,46;67,38;45,72;66,23;66,45;1,218;1,19;1,31;80,4
2026-04-10;17:00;EST-03;41,26;75,94;31,23;56,23;68,66;1,235;5,01;4,66;333,5
2026-04-10;18:00;EST-03;30,55;48,24;42,58;57,88;75,27;0,99;2,81;0,87;200,6
2026-04-10;19:00;EST-03;35,85;45,61;33,69;31,19;69,62;1,083;1,63;3,55;269,3
2026-04-10;20:00;EST-03;39,81;64,5;;44,05;64,56;0,804;4,8;4,14;195,4
2026-04-10;21:00;EST-03;33,74;54,94;31,75;43,88;68,19;0,738;4,39;1,84;238,8
2026-04-10;22:00;EST-03;36,11;61,84;;35,5;65,85;0,614;;4,42;112,7
2026-04-10;23:00;EST-03;35,78;63,56;26,58;;78,59;0,492;1,29;4,01;95,6
2026-04-11;00:00;EST-03;;59,95;26,24;48,94;54,77;;2,23;0;169
2026-04-11;01:00;EST-03;27,91;50,08;27,29;43,06;56,44;0,299;4,18;;46
2026-04-11;02:00;EST-03;27,19;36,31;26,02;32;53,57;0,364;3,11;2,94;288,2
2026-04-11;03:00;EST-03;;65,34;33,31;;39,22;0,411;5,72;3,55;42,6
2026-04-11;04:00;EST-03;20,39;40,14;28,02;26,87;48,34;0,479;4,76;4;242,2
2026-04-11;05:00;EST-03;25,28;39,59;19,84;32,97;48,25;;2,66;1,18;63,5
2026-04-11;06:00;EST-03;;51,18;33,26;55,09;43,29;0,432;6,77;4,7;
2026-04-11;07:00;EST-03;30,49;47,84;28,65;32,24;;0,698;5,7;4,46;153,3
2026-04-11;08:00;EST-03;33,85;53,53;31,82;50,44;36,18;0,821;4,72;3,42;339,9
2026-04-11;09:00;EST-03;31,68;56,07;38,87;50,93;36,09;0,955;6,16;0,93;132,6
2026-04-11;10:00;EST-03;36,09;54,71;37,32;44,23;26,23;1,102;7,96;0,07;252,7
2026-04-11;11:00;EST-03;39,83;63,46;46,24;63,93;36,37;1,049;0;0,78;20,1
2026-04-11;12:00;EST-03;42,23;76,01;45,86;46,16;40,19;1,345;7,25;4,54;189
2026-04-11;13:00;EST-03;32,64;51,98;44,73;75,15;50,19;1,189;4,15;3,1;356,8
2026-04-11;14:00;EST-03;35,1;49,82;51,85;59,47;63,83;0,913;2,83;3,96;225
2026-04-11;15:00;EST-03;32,6;54,72;44,99;61,26;55,43;1,181;2,84;6,15;231,5
2026-04-11;16:00;EST-03;35,97;54,3;52,55;60,45;66,16;1,111;1,15;1,27;9,8
2026-04-11;17:00;EST-03;33,37;54,95;50,72;72,37;59,42;0,956;3,43;1,97;183,8
2026-04-11;18:00;EST-03;37,25;69,98;39,98;46,76;78,24;1,189;4,46;2,13;146,5
2026-04-11;19:00;EST-03;34,19;42,37;40,41;63,71;81,97;0,794;4,45;2,87;48,2
2026-04-11;20:00;EST-03;34,46;55,36;36,06;56,41;81,32;0,687;;1,87;147,8
2026-04-11;21:00;EST-03;26,5;42,55;34,81;47,49;73,26;0,759;6,82;1,87;222,6
2026-04-11;22:00;EST-03;31,64;61,92;24,2;39,07;78,27;0,245;4,82;3,41;278,3
2026-04-11;23:00;EST-03;28,59;42,19;;34,38;65,2;0,465;6,38;0,68;87,6
2026-04-12;00:00;EST-03;35,36;55,43;24,4;33,27;65,26;0,375;5,01;1,06;5,6
2026-04-12;01:00;EST-03;21,28;41,08;24,46;39,61;62,04;0,496;3,98;3,08;340,8
2026-04-12;02:00;EST-03;25,32;39,9;21,6;41,65;56,25;0,293;3,46;2,7;272
2026-04-12;03:00;EST-03;31,22;50,37;18,39;8,54;46,58;0,498;3,28;4,35;226,9
2026-04-12;04:00;EST-03;35,96;64,45;31,6;;44,1;;4,54;3,33;256,5
2026-04-12;05:00;EST-03;38,85;57,41;17,96;22,33;25,17;0,354;9,12;1,93;309,4
2026-04-12;06:00;EST-03;32,1;45,98;34,32;40,94;38,3;;9,2;3,26;194,1
2026-04-12;07:00;EST-03;31,79;47,55;28,61;33,74;44,75;0,614;0;0,75;199,7
2026-04-12;08:00;EST-03;32,99;51,98;40,85;;37,79;0,7;5,15;1,91;
2026-04-12;09:00;EST-03;31,53;55,36;41,33;56,54;31,85;1,143;5,18;1,91;107,5
2026-04-12;10:00;EST-03;40,1;64,85;39,18;55,77;38,71;0,991;6,41;4,39;259,2
2026-04-12;11:00;EST-03;42,33;67,77;45,52;71,77;45,97;1,22;5,26;5,44;209,1
2026-04-12;12:00;EST-03;36,84;57,66;41,82;42,64;52,25;;4,34;0,37;172,9
2026-04-12;13:00;EST-03;34,72;48,74;45,63;58,28;45,38;1,212;5,6;1,27;258,1
2026-04-12;14:00;EST-03;38,09;64,19;52,31;64,67;;1,376;7,95;1,01;297,1
2026-04-12;15:00;EST-03;39,39;59,55;40,86;59,16;68,47;0,99;7;1,64;279,6
2026-04-12;16:00;EST-03;43,83;72,08;42,17;64,79;62,96;1,225;;3,79;132,4
2026-04-12;17:00;EST-03;32,77;43,99;41,79;46,27;63,99;0,917;;1,01;217,2
2026-04-12;18:00;EST-03;36,99;69,31;39,42;54,88;79,07;1,132;4,85;1,63;154,4
2026-04-12;19:00;EST-03;29,59;43,61;44,75;;75,94;0,614;1,58;1,48;93,6
2026-04-12;20:00;EST-03;29;44,92;43,84;64,58;75,31;0,647;0,72;0,66;134,4
2026-04-12;21:00;EST-03;33,26;55,53;27,59;39,8;82,13;0,99;5,54;2,24;329,5
2026-04-12;22:00;EST-03;37,41;47,81;37,41;48,02;68,11;0,547;4,64;0,83;231,1
2026-04-12;23:00;EST-03;33,27;54,55;29,83;39,17;72,3;0,676;5,99;3,14;32
2026-04-13;00:00;EST-03;34,02;70,49;32,43;44,69;58,53;0,414;3,34;3,27;64,6
2026-04-13;01:00;EST-03;34,91;47,51;17,18;22,97;54,12;0,225;2,73;1,36;0,2
2026-04-13;02:00;EST-03;27,52;40,79;24,98;43,08;62,82;0,422;4,45;2,23;342,7
2026-04-13;03:00;EST-03;31,7;58,67;15,9;20,38;50,86;0,41;2,12;;222,5
2026-04-13;04:00;EST-03;27,51;33,48;30,62;46,54;43,3;0,316;3,77;4,32;28,1
2026-04-13;05:00;EST-03;;36,1;27,8;34,94;43,71;0,68;4,56;3,34;232,2
2026-04-13;06:00;EST-03;32,04;43,5;24,86;24;35,79;0,635;;2,61;205,1
2026-04-13;07:00;EST-03;28,69;42,15;26,81;42,39;33,67;0,819;3,11;1,89;44,8
2026-04-13;08:00;EST-03;33,91;65,49;26,88;47,91;43,93;0,915;;4,64;19
2026-04-13;09:00;EST-03;32,21;49,21;34,74;41,06;41,34;0,788;3,94;0,33;315,9
2026-04-13;10:00;EST-03;31,38;43,12;39,45;63,69;39,32;;;2;260,5
2026-04-13;11:00;EST-03;34,58;60,33;48,25;60,82;35,69;1,001;1,07;1,8;208,1
2026-04-13;12:00;EST-03;33,28;61,2;41,49;75;39,91;1,125;2,18;1,47;
2026-04-13;13:00;EST-03;39,76;69,79;38,08;58,55;;0,986;4,48;2,84;1,1
2026-04-13;14:00;EST-03;40,87;70,63;52,35;63,77;;1,482;3,27;0;358
2026-04-13;15:00;EST-03;36,02;69,71;44,74;57,71;55,06;0,988;5,75;2,36;307,9
2026-04-13;16:00;EST-03;39,98;68,94;42,45;50,7;58,76;0,941;5,82;1,92;
2026-04-13;17:00;EST-03;37,37;58,04;36,22;53,13;66,83;1,218;2,57;3,42;255,6
2026-04-13;18:00;EST-03;37,09;64,06;;75,19;73,55;1,105;3,93;1,34;214,3
2026-04-13;19:00;EST-03;40,1;58,11;41,32;61,17;78,83;0,826;2,42;3,07;154,5
2026-04-13;20:00;EST-03;29,08;58,15;31,04;35,51;72,55;0,988;0;4,25;
2026-04-13;21:00;EST-03;34,02;50,38;42,37;60,32;69,07;0,651;4,18;2,77;104,3
2026-04-13;22:00;EST-03;31,99;42,93;28,3;44,47;67,3;0,701;4,06;2,17;350
2026-04-13;23:00;EST-03;;34,7;34,09;62,37;81,86;0,525;4,92;3,73;313
2026-04-14;00:00;EST-03;31,79;56,42;28,64;44,27;58,49;0,404;2,95;0,72;358,8
2026-04-14;01:00;EST-03;28,44;43,92;25,87;40,66;60,31;0,375;;3,82;318,1
2026-04-14;02:00;EST-03;28,26;44,11;21,34;25,63;50,63;0,357;5,31;3,11;255,8
2026-04-14;03:00;EST-03;34,98;67,71;28,14;43,74;;0,538;2,69;0,29;258,9
2026-04-14;04:00;EST-03;25,54;;21,94;39,73;51,58;0,533;6,49;2,51;175
2026-04-14;05:00;EST-03;;49,25;28,28;38,37;38,36;0,269;4,77;0,42;224,6
2026-04-14;06:00;EST-03;30,62;44,46;25,69;11,14;31,57;0,574;2,73;3,08;27,9
2026-04-14;07:00;EST-03;35,03;62,21;37,96;44,99;37,32;0,846;3,13;1,31;332,2
2026-04-14;08:00;EST-03;28,07;38,39;31,67;47,94;35,31;0,955;2,16;1,04;63,1
2026-04-14;09:00;EST-03;31,84;47,32;28,3;41,95;43,93;0,749;6,04;2,41;66,7
2026-04-14;10:00;EST-03;32,42;;38,42;57,14;47,77;0,785;3,03;;116,1
2026-04-14;11:00;EST-03;37,21;59,55;33;46,35;32,63;1,085;6,54;3,19;239,5
2026-04-14;12:00;EST-03;35,35;56,96;46,48;68,78;43,4;1,179;1,37;1,4;157
2026-04-14;13:00;EST-03;41,23;66,53;52,05;76,94;47,42;;6,88;3,66;354,2
2026-04-14;14:00;EST-03;46,67;66,95;38,58;31,1;59,51;1,298;4,2;0,66;5,3
2026-04-14;15:00;EST-03;38,6;66,46;46,02;69,74;58,43;1,364;5,26;0,72;165,7
2026-04-14;16:00;EST-03;42,37;70,58;45,06;76,36;54,2;1,333;3,05;4,14;319,8
2026-04-14;17:00;EST-03;31,86;47,99;47,18;64,37;64,41;0,989;5,28;5,13;352,2
2026-04-14;18:00;EST-03;47,2;76,75;42,9;56,57;71,3;1,029;1,9;1,29;18,2
2026-04-14;19:00;EST-03;28,83;48,77;35,74;42,34;85,15;0,76;1,74;2,22;15,6
2026-04-14;20:00;EST-03;34,03;;36,17;49,65;69,79;0,897;3,78;1,76;80,6
2026-04-14;21:00;EST-03;32,48;58,52;38,55;;77,47;0,696;3,87;2,13;168,7
2026-04-14;22:00;EST-03;34,88;;34,13;46,84;75,31;0,393;1,66;0;253,1
2026-04-14;23:00;EST-03;37,57;55,48;23,41;35,45;65,59;0,302;9,09;2,44;178,9
2026-04-15;00:00;EST-03;27,86;43,53;25,46;46,07;63,52;0,732;3,14;3,14;268,5
2026-04-15;01:00;EST-03;34,92;63,74;23,98;33,53;44,3;0,384;6,18;;3,3
2026-04-15;02:00;EST-03;36,8;56,57;21,42;26,24;47,27;0,493;4,58;3,41;99,5
2026-04-15;03:00;EST-03;29,9;34,78;27,22;38,9;42,22;0,398;3,48;5,15;112,7
2026-04-15;04:00;EST-03;31,86;44,43;23,55;35,19;42,73;0,453;4,67;1,76;132,9
2026-04-15;05:00;EST-03;29,95;47,33;29,74;43,45;43,72;0,565;4,94;2,01;125,9
2026-04-15;06:00;EST-03;26,29;;38,81;36,64;43,84;0,477;6,37;0;234,5
2026-04-15;07:00;EST-03;38,78;66,33;30,73;27,47;26,75;0,905;3,3;2,39;196,5
2026-04-15;08:00;EST-03;28,79;48,51;32,9;48,41;;0,564;3,15;3,46;139,9
2026-04-15;09:00;EST-03;35,16;61,64;36,57;51,65;;;4,58;1,66;172,6
2026-04-15;10:00;EST-03;40,42;60,21;40,36;75,33;41,49;1,242;2,92;4,11;45,6
2026-04-15;11:00;EST-03;38,29;73,39;40,68;57,1;34,44;1,216;2,88;4,03;255,2
2026-04-15;12:00;EST-03;39,66;59,59;47,31;66,13;40,79;1,088;2,3;3,76;69,9
2026-04-15;13:00;EST-03;36,8;60,94;52,73;73,74;47,37;1,227;0;0,7;171,4
2026-04-15;14:00;EST-03;35,15;46,63;49,29;71,08;;1,096;4,16;3,27;52,6
2026-04-15;15:00;EST-03;39,64;58,65;45,15;72,35;66,57;1,386;4,57;2,55;281,6
2026-04-15;16:00;EST-03;30,23;40,31;42,82;59,08;72,47;1,344;2,63;3,73;291,9
2026-04-15;17:00;EST-03;39,56;;48,28;63,65;74,23;;6,59;2,46;135,2
2026-04-15;18:00;EST-03;27,85;42,23;46,78;62,07;75,6;1,005;6,13;2,79;354,9
2026-04-15;19:00;EST-03;35,26;66,03;40,08;55,18;86,85;1,077;5,63;2,98;76,7
2026-04-15;20:00;EST-03;37,05;;36,97;50,48;71;0,771;0,89;0;210,5
2026-04-15;21:00;EST-03;34,81;41,22;29,53;48,39;71,64;0,883;6,1;0,46;184,1
2026-04-15;22:00;EST-03;30,21;40;22,73;25,37;67,47;0,642;6,09;3,27;105,3
2026-04-15;23:00;EST-03;30,11;51,79;27,19;34,53;79,52;0,168;0,25;3,07;333,9
2026-04-16;00:00;EST-03;24,79;33,33;21,72;37,54;71,27;0,7;;0,45;31
2026-04-16;01:00;EST-03;35,29;58,97;25,74;37,88;58,84;0,245;5,03;2,22;351,8
2026-04-16;02:00;EST-03;32,3;49,12;26,14;35,59;59,35;0,433;2,23;2,98;54,1
2026-04-16;03:00;EST-03;32,18;57,71;22,26;36,51;38,47;0,396;3,45;4,67;4,8
2026-04-16;04:00;EST-03;32,97;;24,58;;58,85;0,354;4,15;2,69;254,9
2026-04-16;05:00;EST-03;29,07;48,94;28,36;21,3;36,46;0,67;5,18;4,33;119,3
2026-04-16;06:00;EST-03;37,12;59,13;37,96;53,17;;0,727;3,11;1,94;307,9
2026-04-16;07:00;EST-03;39,45;60;40,29;52,95;29,12;0,894;3,85;2,4;224,1
2026-04-16;08:00;EST-03;32,17;54,04;28,5;35,59;31,48;0,81;6,96;2,05;195,1
2026-04-16;09:00;EST-03;46,02;71,03;36,63;48,43;33,02;0,915;5,84;3,11;353,1
2026-04-16;10:00;EST-03;40,18;;41,88;67,5;30,01;1,375;2,97;1,97;128,6
2026-04-16;11:00;EST-03;32,1;57,2;53,42;70,25;41,94;1,116;6;5,83;31,6
2026-04-16;12:00;EST-03;36,51;61,59;46,8;65,36;37,42;1,027;6,3;4,38;183,9
2026-04-16;13:00;EST-03;38,91;69,44;36,14;47,02;60,93;1,231;1,74;2,68;40,3
2026-04-16;14:00;EST-03;27,81;;43,14;;54,49;1,18;3,95;1,98;219,6
2026-04-16;15:00;EST-03;32,04;47,13;48,96;70,4;;1,03;3,25;3,61;209,9
2026-04-16;16:00;EST-03;35,56;41,22;;52,54;58,56;1,084;5,63;2,44;28,4
2026-04-16;17:00;EST-03;30,79;47,44;32,38;41,91;61,87;1,275;4,82;4,02;59,1
2026-04-16;18:00;EST-03;31,92;44,76;41,33;72,34;73,79;0,944;;2,45;134,2
2026-04-16;19:00;EST-03;39,97;65,51;38,14;55,79;76,28;0,842;2,31;4,05;315,5
2026-04-16;20:00;EST-03;37,79;;37,6;55,51;93,2;0,831;1,82;2,08;
2026-04-16;21:00;EST-03;27,79;39,95;37,94;50,95;72,66;;2,57;0,3;37
2026-04-16;22:00;EST-03;34,33;56,48;26,54;27,88;69,7;0,767;2,33;;179,8
2026-04-16;23:00;EST-03;31,35;47,95;29,62;58,39;69,45;0,509;5,73;3,54;333,1
2026-04-17;00:00;EST-03;39,74;63,44;27,52;42,94;66,08;0,682;2,82;3,68;51,8
2026-04-17;01:00;EST-03;34,07;53,22;23,59;38,88;61,32;0,291;6,69;3,6;1
2026-04-17;02:00;EST-03;28,13;47,19;28,3;26,87;56,25;0,498;0;2,79;201,3
2026-04-17;03:00;EST-03;32,46;56,75;23,7;24,86;38,03;0,577;5,41;4,25;162,7
2026-04-17;04:00;EST-03;33,75;;21,99;31,8;47,98;0,705;3,52;1,2;334,7
2026-04-17;05:00;EST-03;28,42;58,8;31,71;53,3;38,42;0,517;5,4;1,74;238,2
2026-04-17;06:00;EST-03;29,3;44,2;30,24;35,77;38,4;0,643;3,64;1,26;98,9
2026-04-17;07:00;EST-03;30,95;;37,9;43,04;47,72;0,686;4,82;1,37;314,2
2026-04-17;08:00;EST-03;33,5;51,23;32,12;42,82;36,51;0,826;3,92;1,43;57,7
2026-04-17;09:00;EST-03;33,19;55,87;40,9;63,64;34,67;0,961;3,66;0;275
2026-04-17;10:00;EST-03;34,5;48,96;37,16;53,11;29,88;0,893;7,1;0,1;141,2
2026-04-17;11:00;EST-03;32,16;;41,08;;43,3;1,286;5,68;4,04;20,5
2026-04-17;12:00;EST-03;36,49;61,19;48,02;;50,41;1,281;9,27;2,64;191,9
2026-04-17;13:00;EST-03;38,57;56,23;45;49,18;45,65;1,169;5,9;4,17;74,3
2026-04-17;14:00;EST-03;46,3;74,98;46,2;51,74;50,28;1,357;4,34;2,66;191,3
2026-04-17;15:00;EST-03;32,09;50,77;51,7;81,07;58,43;1,421;1,48;1,04;134,3
2026-04-17;16:00;EST-03;39,78;61,91;43,38;54,28;65,66;1,176;4,04;0,76;59,3
2026-04-17;17:00;EST-03;34,71;;48,4;85,12;79,8;1,18;3,47;2,39;55,2
2026-04-17;18:00;EST-03;34,32;62,82;29,82;39,38;76,13;0,873;3,52;3,39;306,4
2026-04-17;19:00;EST-03;29,86;39,57;;33,7;64,52;0,758;6,47;2,03;137,6
2026-04-17;20:00;EST-03;30,18;52,09;44,38;55,03;84,35;0,855;4,03;3,1;59,3
2026-04-17;21:00;EST-03;40,39;67,75;35,12;45,79;78,35;0,553;4,22;6,82;263,9
2026-04-17;22:00;EST-03;32,93;54,32;28,86;38,77;71,87;0,562;4,44;1,77;353
2026-04-17;23:00;EST-03;30,16;51,68;24,58;41,88;72,54;0,58;1,95;1,37;175,4
2026-04-18;00:00;EST-03;27,48;47,82;21,62;38,33;;0,309;2,58;1,67;97,4
2026-04-18;01:00;EST-03;30,41;42,09;25,2;26,13;;0,538;3,95;2,91;344,4
2026-04-18;02:00;EST-03;29,37;41,33;;29,99;;0,31;2,6;2,12;350,3
2026-04-18;03:00;EST-03;34,56;60,85;27,02;35,77;;0,469;0;0;12,8
2026-04-18;04:00;EST-03;31,59;47,84;34,02;51,32;;0,662;7,13;3,27;201,9
2026-04-18;05:00;EST-03;28,97;37,67;27,72;30,4;;0,556;0,03;0,6;286,3
2026-04-18;06:00;EST-03;31,79;47,9;28,65;34,46;;0,52;3,57;2,03;183,6
2026-04-18;07:00;EST-03;34,64;59,51;29,24;28,34;;0,754;2,09;2,92;161,6
2026-04-18;08:00;EST-03;40,92;66,97;;46,74;;0,75;4,69;4,92;6
2026-04-18;09:00;EST-03;31,28;42,47;45,82;68,25;;0,852;4,54;1,02;284,6
2026-04-18;10:00;EST-03;31,3;47,93;36,79;25,44;;0,865;3,58;2,5;175,7
2026-04-18;11:00;EST-03;38,05;62,88;44,55;69,34;;1,125;;0;267,7
2026-04-18;12:00;EST-03;43,82;71,42;36,6;60,92;;1,226;1,43;;25,5
2026-04-18;13:00;EST-03;38,14;48,29;44,45;58,83;;1,123;6,28;0,96;282,8
2026-04-18;14:00;EST-03;36,95;62,1;46,84;71,36;;1,299;2,2;3,08;212
2026-04-18;15:00;EST-03;31,14;52,76;48,04;78,95;;1,201;;1,4;59
2026-04-18;16:00;EST-03;32,12;60,32;45,91;;;1,32;5,99;1,11;314,8
2026-04-18;17:00;EST-03;40,89;67,8;37,64;57,67;;;7,49;4,35;43,6
2026-04-18;18:00;EST-03;;75,22;39,8;45,4;;1,009;6,46;;349,1
2026-04-18;19:00;EST-03;25,26;37,95;37,1;55,64;;0,739;5,32;4,34;82,8
2026-04-18;20:00;EST-03;36,83;56,17;28,64;54,73;;0,797;0,76;;218,5
2026-04-18;21:00;EST-03;34,38;43,33;35,57;37,26;;0,728;3,07;3,99;349,3
2026-04-18;22:00;EST-03;37,3;60,16;30,69;40,69;;0,855;2,99;3,47;205
2026-04-18;23:00;EST-03;22,9;37,89;29,78;40,81;;0,563;4,53;1,17;311,1
2026-04-19;00:00;EST-03;29,53;51,16;28,42;;;0,587;1,65;2,59;114,7
2026-04-19;01:00;EST-03;25,04;46,99;33,44;45,03;;0,569;3,63;0;103,2
2026-04-19;02:00;EST-03;31,88;55,45;20,6;26,68;;0,391;0,94;4,36;
2026-04-19;03:00;EST-03;34,5;46,83;24,74;38,71;;0,236;0;4,78;236
2026-04-19;04:00;EST-03;35,2;61,9;;38,48;;0,668;4,17;5,35;358
2026-04-19;05:00;EST-03;;45,52;23,84;49,72;;0,755;5,77;1,12;114,7
2026-04-19;06:00;EST-03;37,98;51,77;37,92;58,45;;0,666;4,93;2,2;169,3
2026-04-19;07:00;EST-03;;62,58;29,41;51,62;;0,763;5,48;;351,2
2026-04-19;08:00;EST-03;33,89;50,96;39,82;47,06;;0,503;;2,57;69,8
2026-04-19;09:00;EST-03;36,59;58,07;42,86;64,49;;0,947;3,06;2,05;141,6
2026-04-19;10:00;EST-03;35,31;63,16;40,47;59,66;;;2,84;0,94;254,3
2026-04-19;11:00;EST-03;;69,25;44,34;61,34;;1,2;;2,4;348,4
2026-04-19;12:00;EST-03;36,67;50,32;35,05;35,57;;1,112;5,37;2,46;21,5
2026-04-19;13:00;EST-03;38,04;60,95;41,77;69,86;;1,232;3,64;3,67;226,8
2026-04-19;14:00;EST-03;38,03;59,26;51,97;72,77;;1,241;4,04;2,28;236,2
2026-04-19;15:00;EST-03;35,51;57,69;44,7;65,18;;1,247;;4,85;189,9
2026-04-19;16:00;EST-03;47,89;76,92;48,45;62,03;;1,041;4,91;2,1;324,9
2026-04-19;17:00;EST-03;35,89;52,69;40,71;69,33;;0,89;6,19;1,16;262,9
2026-04-19;18:00;EST-03;38,21;64,84;49,27;62,34;;1,189;2,71;1,38;54,1
2026-04-19;19:00;EST-03;36,33;49,67;40,35;45,22;;0,981;7,83;3,5;10,2
2026-04-19;20:00;EST-03;30,81;50,72;34,85;58,28;;1,103;6,55;2,19;176,8
2026-04-19;21:00;EST-03;29,83;48,97;;51,21;;0,48;2,73;4,48;344,1
2026-04-19;22:00;EST-03;;58,09;29,42;44,57;;0,563;2,47;3,21;202,5
2026-04-19;23:00;EST-03;31,61;56,6;26,92;38,71;;0,56;7,23;3,05;65,7
2026-04-20;00:00;EST-03;32,65;58,29;30,21;48,05;55,01;0,08;6,55;3,16;
2026-04-20;01:00;EST-03;32,91;64,23;32,41;53,07;53,86;0,3;0;3,45;204,5
2026-04-20;02:00;EST-03;34,76;59,67;24,23;29,41;;0,375;2,04;5,13;208,1
2026-04-20;03:00;EST-03;29,35;35,34;26,82;37,53;46,68;0,274;4;1,68;51,5
2026-04-20;04:00;EST-03;38,37;62,42;29;36,89;39,29;0,45;9,01;2,07;235,9
2026-04-20;05:00;EST-03;27,86;28,04;23,98;52,62;43,43;0,763;3,3;;333,8
2026-04-20;06:00;EST-03;33,59;55,17;29,95;37,69;42,32;0,525;4,62;2,79;94,2
2026-04-20;07:00;EST-03;29,44;44,54;41,78;67,39;40,8;0,579;1,12;4,14;122,9
2026-04-20;08:00;EST-03;34,55;53,06;27,68;45,69;41,12;0,698;2,47;;125
2026-04-20;09:00;EST-03;42,15;66,79;35,66;50,28;32,36;1,072;5,77;4,13;145,2
2026-04-20;10:00;EST-03;34,17;54,62;37,87;64,75;42,69;;;4,81;52,7
2026-04-20;11:00;EST-03;36,31;67,39;39,52;52,78;38,47;0,885;4,63;1,36;125,4
2026-04-20;12:00;EST-03;34,65;51,91;39,47;57,23;43,07;1,154;8,71;2,27;40,4
2026-04-20;13:00;EST-03;40,74;64,8;46,03;64,61;50,04;1,098;;2,53;222
2026-04-20;14:00;EST-03;43,98;83,34;45,85;69,52;60,49;1,001;5,86;1,86;212
2026-04-20;15:00;EST-03;37,11;64,83;43,77;78,85;56,1;1,361;5,25;3,11;120,7
2026-04-20;16:00;EST-03;34,8;40,16;49,03;64,73;71,02;1,199;6,4;3,7;39,7
2026-04-20;17:00;EST-03;39,29;60,8;47,9;71,78;71,76;1,042;2,17;1,85;85,4
2026-04-20;18:00;EST-03;33,64;45,04;32,81;46,87;74,52;0,995;3;1,08;12,7
2026-04-20;19:00;EST-03;31,75;50,42;29,98;47,58;69,92;0,96;5,77;2,99;73,6
2026-04-20;20:00;EST-03;25,73;38,22;40,52;60,8;85,09;1,056;4,6;2,12;344,9
2026-04-20;21:00;EST-03;;47,25;29,45;33,88;75,73;0,951;5,87;2,02;
2026-04-20;22:00;EST-03;33,39;53,17;29,48;39,68;75,23;;2,54;1,33;
2026-04-20;23:00;EST-03;32,89;50,74;22,27;41,18;74,37;0,219;6,68;2,19;96,3
2026-04-21;00:00;EST-03;35,09;66,06;31,35;45,82;55,75;0,15;5,76;4,51;
2026-04-21;01:00;EST-03;29,06;43,15;;39,99;60,49;0,379;9,32;0,35;305,8
2026-04-21;02:00;EST-03;25,8;40,34;25,74;42,8;52,43;0,345;3,44;0,88;161,7
2026-04-21;03:00;EST-03;31,26;;24,99;33,45;55,88;0,567;6,83;3,06;259,9
2026-04-21;04:00;EST-03;28,87;44,99;32,32;51,99;42,26;0,297;3,59;1,47;80,1
2026-04-21;05:00;EST-03;34,21;50,14;22,7;25,56;36,5;0,492;6,23;1,05;176,3
2026-04-21;06:00;EST-03;28,23;36,71;38,44;64,39;35,59;0,657;4,81;2,71;249,7
2026-04-21;07:00;EST-03;23,04;31,79;41,49;72,93;33,11;0,553;4,56;3,16;335,9
2026-04-21;08:00;EST-03;23,89;57,17;40,66;55,34;29,69;0,948;4,99;2,64;163,4
2026-04-21;09:00;EST-03;34,58;;41,22;60,45;36,43;;0,81;1,3;91
2026-04-21;10:00;EST-03;33,08;50,55;46,44;63,82;25,7;;4,12;2,56;335,9
2026-04-21;11:00;EST-03;38,73;;36,11;47,02;36,12;1,04;5,38;3,11;152,5
2026-04-21;12:00;EST-03;35,93;66,53;47,02;66,73;47,62;1,045;0;1,59;76,3
2026-04-21;13:00;EST-03;38,18;60,27;40,42;40,94;57,37;1,155;3,14;1,49;43,2
2026-04-21;14:00;EST-03;41,53;60,64;50,82;69,99;50,34;1,156;2,43;0,52;14,7
2026-04-21;15:00;EST-03;36,98;62,87;46,1;68,92;46,9;1,056;5,14;0,59;281,7
2026-04-21;16:00;EST-03;31,9;51,14;51,71;78,59;52,9;1,274;7,64;6,7;160,6
2026-04-21;17:00;EST-03;31,37;52,8;50,05;68,58;74,4;0,957;4,74;0;158,4
2026-04-21;18:00;EST-03;35,98;55,38;33,5;42,9;73,3;0,987;4,12;3,6;7,2
2026-04-21;19:00;EST-03;40,47;58,82;47,23;75,02;71,18;0,86;4,41;3,4;27,8
2026-04-21;20:00;EST-03;28,64;48,44;24,42;32,77;82,72;0,587;0,8;2,83;261,8
2026-04-21;21:00;EST-03;34,27;43,4;24;34,38;66,24;0,717;4,39;;215,5
2026-04-21;22:00;EST-03;34,36;62,25;34,6;;70,15;0,555;5,36;1,52;36,5
2026-04-21;23:00;EST-03;28,19;46,39;26,78;33,89;81,18;0,451;;1,5;1
2026-04-22;00:00;EST-03;30,13;41,49;24,22;38,78;70,16;0,457;4,12;1,96;346,7
2026-04-22;01:00;EST-03;26,46;32,99;21,83;37,79;56,63;0,362;3,27;4,37;
2026-04-22;02:00;EST-03;31,64;45,05;26,39;36,39;54,41;0,437;4,11;3,69;271,4
2026-04-22;03:00;EST-03;37,11;59,65;16,82;28,66;51,18;0,419;3,48;0;125,9
